GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4,2024:Q1,2024:Q2,2024:Q3,2024:Q4,2025:Q1,2025:Q2,2025:Q3,2025:Q4,2026:Q1
 "11000","District of Columbia",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.956,81.322,81.044,80.983,80.814,80.801,81.819,80.763,81.953,82.562,85.042,84.884,86.466,86.442,86.794,86.433,85.497,86.272,86.150,86.526,88.309,89.656,89.996,90.622,90.937,91.495,91.651,91.181,91.681,92.323,92.260,91.774,92.643,91.996,92.280,92.688,93.745,94.012,94.883,95.275,95.846,96.442,96.001,96.257,98.004,98.521,98.310,98.967,98.620,99.281,101.240,100.859,101.575,102.556,103.765,103.297,102.000,103.082,103.883,104.768,104.326,98.980,102.736,104.472,104.145,106.773,108.080,107.926,108.008,106.470,106.040,105.549,105.742,106.662,106.712,107.335,107.209,107.560,107.784,109.583,108.900,108.889,109.246,106.912,107.504
 "11000","District of Columbia",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",84127.4,85403.7,85796.0,86331.1,87197.2,87811.7,89430.2,88964.5,91091.8,92526.3,96105.4,96331.9,98559.1,98715.2,99571.9,100115.2,99386.9,100488.9,100494.6,101350.1,103674.1,105977.4,106752.3,108110.7,108809.6,109864.1,110705.3,110436.4,111450.9,112761.1,113058.1,112780.5,114171.2,113902.5,114710.1,116547.2,118195.8,119005.4,120806.8,121984.0,123514.2,124862.0,124956.3,125681.7,128386.0,129736.7,130068.8,131542.4,131615.9,132941.6,136223.5,136414.0,138424.3,140553.6,142964.1,143018.7,142596.3,144106.2,145891.9,147691.3,148200.4,141204.7,147276.4,150737.0,151285.5,155463.6,158752.5,160823.6,163417.2,163847.4,165865.6,167294.8,169971.3,173443.9,175625.4,177962.1,180231.1,182930.9,184790.9,189237.7,189876.7,191775.7,194298.9,194518.6,194168.1
 "12000","Florida",5,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",872048.0,877633.4,892662.4,890314.1,902478.3,905832.1,907829.5,921055.6,915009.6,921777.1,928467.5,923899.0,909549.6,905576.0,891412.4,860529.3,846566.6,837256.6,833937.0,844162.5,842088.0,850001.2,856943.3,858793.1,846083.9,853070.2,846179.8,852247.4,855312.1,854201.6,862159.2,859772.5,873524.7,874536.8,882753.9,889918.6,890251.7,900744.5,911509.3,920088.4,929324.3,942826.0,951363.5,960202.3,961563.1,973438.5,987088.5,993868.9,1003618.4,1008929.1,1015823.3,1031096.7,1043422.3,1043767.4,1056123.0,1058422.5,1071660.3,1077271.5,1089801.6,1100922.2,1089624.0,1007695.1,1091965.9,1100641.3,1124904.2,1163580.8,1184949.3,1217187.1,1217081.0,1235640.6,1257465.3,1273523.3,1293894.1,1299054.3,1313046.5,1331574.1,1336382.9,1342756.6,1360518.4,1369442.5,1378378.1,1389502.1,1401580.5,1405887.7,1411368.4
 "12000","Florida",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.927,86.478,87.959,87.727,88.926,89.256,89.453,90.756,90.161,90.827,91.487,91.036,89.623,89.231,87.835,84.792,83.417,82.499,82.172,83.180,82.975,83.755,84.439,84.621,83.369,84.057,83.378,83.976,84.278,84.169,84.953,84.718,86.073,86.173,86.982,87.688,87.721,88.755,89.816,90.661,91.571,92.901,93.743,94.614,94.748,95.918,97.263,97.931,98.892,99.415,100.094,101.599,102.814,102.848,104.065,104.292,105.596,106.149,107.384,108.479,107.366,99.293,107.597,108.452,110.843,114.654,116.759,119.936,119.925,121.754,123.904,125.487,127.494,128.002,129.381,131.207,131.681,132.309,134.059,134.938,135.819,136.915,138.105,138.529,139.069
 "12000","Florida",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",688979.5,698206.7,714790.3,717584.9,735292.3,744023.4,751954.4,768430.0,770799.9,779375.6,789646.1,787967.6,776380.4,773693.0,767098.6,752259.1,744310.0,736250.8,733693.6,743035.1,740748.8,750742.4,758223.0,762279.5,752832.1,762287.2,761188.9,767864.2,776063.9,779786.8,790207.7,792125.4,808193.1,811801.4,823664.7,835059.8,837828.7,853102.4,868020.8,881498.6,896019.7,913439.6,926391.1,938006.9,942044.8,958225.5,973729.6,984003.5,997513.8,1006087.5,1017769.0,1038097.1,1056116.4,1064004.6,1080305.6,1087915.7,1109880.6,1123239.0,1142934.0,1158818.5,1155692.6,1070104.0,1169183.8,1183632.6,1220934.8,1279715.5,1322673.6,1379907.4,1404696.9,1451075.6,1499007.3,1539972.6,1584302.7,1606758.8,1637521.4,1669986.2,1690354.5,1710819.7,1742107.4,1763558.0,1790562.2,1821506.6,1852346.3,1874150.7,1898460.6
 "13000","Georgia",5,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",476989.2,479548.8,480522.6,486292.7,483793.8,485066.7,488063.4,493175.8,492348.7,492181.4,491679.7,492745.0,484755.7,488654.1,485166.2,468865.2,462811.4,464178.8,463653.2,465423.8,466169.9,468376.6,473166.5,478640.0,478261.4,479415.4,481910.4,485274.3,486783.6,489425.7,490548.4,489351.5,497148.3,497941.2,500347.8,504163.4,507848.9,515854.4,521847.9,524496.5,532564.7,539696.9,542769.8,545402.7,556295.1,558761.7,563192.5,568623.7,576513.1,578985.7,584304.5,594370.0,592862.9,597845.3,605171.3,607859.2,611817.8,617858.1,625225.3,628078.4,616257.2,567926.0,611620.2,617006.8,628848.7,638560.5,647200.8,660383.9,659210.2,669910.5,672371.2,678936.9,671964.9,676493.3,682134.0,687196.7,690282.1,695600.7,699946.5,703974.2,702395.7,707272.9,715808.5,716172.1,720633.0
 "13000","Georgia",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.740,82.179,82.346,83.334,82.906,83.124,83.638,84.514,84.372,84.344,84.258,84.440,83.071,83.739,83.141,80.348,79.311,79.545,79.455,79.758,79.886,80.264,81.085,82.023,81.958,82.156,82.583,83.160,83.419,83.871,84.064,83.859,85.195,85.331,85.743,86.397,87.028,88.400,89.427,89.881,91.264,92.486,93.013,93.464,95.331,95.753,96.513,97.443,98.795,99.219,100.130,101.855,101.597,102.451,103.706,104.167,104.845,105.880,107.143,107.632,105.606,97.324,104.811,105.735,107.764,109.428,110.909,113.168,112.967,114.800,115.222,116.347,115.153,115.929,116.895,117.763,118.291,119.203,119.948,120.638,120.367,121.203,122.666,122.728,123.493
 "13000","Georgia",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",382628.2,386299.2,389410.4,396491.1,398047.1,402829.3,407951.7,413828.5,416967.5,418798.2,420280.9,421492.7,415072.6,418487.5,419883.6,411770.3,408755.6,409649.7,409672.6,411426.9,412093.9,416023.1,420800.3,427135.1,427536.1,430625.3,435475.6,438911.2,443262.6,448461.4,452273.1,453505.2,462355.5,464086.6,468400.0,475396.0,480233.2,490445.8,498909.9,503892.2,514483.1,524056.9,529759.8,533767.5,546262.3,551708.5,557105.6,564536.4,573669.4,577267.5,585212.6,598023.8,599723.1,609003.2,618513.4,623973.9,632296.4,642604.4,653443.6,658438.8,650459.1,598380.1,648462.8,656651.0,675535.7,694520.9,714020.9,739940.9,753028.5,781138.0,795181.2,814343.1,816631.3,829461.7,843330.7,853597.4,864771.2,876955.6,886879.3,897426.6,902412.4,915807.8,935786.8,945308.5,958277.0
 "15000","Hawaii",8,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",71892.1,72515.1,73179.2,74181.1,73938.5,74759.7,75369.6,75504.0,75336.5,75761.1,76972.0,77666.8,77352.4,77990.4,76898.3,75079.7,74246.5,74269.7,73798.0,74159.9,75196.0,75651.5,76718.0,76955.2,76974.8,76992.3,76766.8,77962.9,78088.9,78728.3,79072.6,78886.3,80480.1,80183.7,80590.7,80884.9,80381.2,81088.4,81876.6,81873.4,83001.3,83774.8,84134.2,84520.3,85068.9,85526.3,85837.4,86249.1,86952.5,87167.1,87677.6,87948.2,88319.5,89232.3,88903.6,88890.3,88668.7,88374.6,89018.8,89358.8,86828.7,74933.2,77388.6,79636.7,81205.7,84498.0,86538.0,85886.5,86674.7,86881.7,87721.8,88686.6,88745.5,89451.6,89526.7,90845.0,90660.0,91539.0,92495.2,92817.7,93750.2,93853.2,94530.8,94442.6,95000.3
 "15000","Hawaii",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.222,82.935,83.694,84.840,84.563,85.502,86.199,86.353,86.162,86.647,88.032,88.827,88.467,89.197,87.948,85.868,84.915,84.941,84.402,84.816,86.001,86.522,87.741,88.013,88.035,88.055,87.797,89.165,89.309,90.041,90.434,90.221,92.044,91.705,92.171,92.507,91.931,92.740,93.641,93.638,94.928,95.812,96.223,96.665,97.292,97.816,98.171,98.642,99.447,99.692,100.276,100.585,101.010,102.054,101.678,101.663,101.409,101.073,101.810,102.199,99.305,85.700,88.509,91.080,92.874,96.639,98.973,98.227,99.129,99.366,100.326,101.430,101.497,102.305,102.391,103.898,103.687,104.692,105.786,106.155,107.221,107.339,108.114,108.013,108.651
 "15000","Hawaii",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",55743.9,56679.9,57590.7,58832.9,59340.9,60438.1,61494.3,62118.9,62607.2,63324.8,64837.4,65654.5,65468.1,66067.7,65580.9,65065.3,64635.3,64549.5,64121.1,64551.5,65474.7,66244.3,67367.7,67870.4,68101.2,68390.0,68726.8,69986.4,70516.5,71616.5,72166.6,72283.0,73974.7,74002.3,74779.8,75637.4,75406.6,76596.2,77809.4,78359.9,80076.8,81124.8,81905.9,82533.4,83263.7,84051.3,84562.4,85271.5,86347.2,86910.3,87877.7,88610.2,89587.4,91120.8,91231.8,91794.0,92447.2,92585.0,93727.1,94201.5,91914.0,79375.7,82529.2,85333.1,87981.0,92691.3,96521.3,97543.3,100240.2,102423.5,105194.4,107959.8,109297.9,111191.4,112159.6,114312.0,114982.3,116991.9,118741.5,119794.0,122293.3,123608.5,125476.9,127052.4,128446.2
 "16000","Idaho",7,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",58327.2,59144.2,60007.1,59849.1,60754.4,61356.4,60080.4,60763.0,61032.9,61326.9,61821.4,63067.1,63182.4,64527.5,64564.4,63238.4,62052.5,60630.6,61222.0,61199.0,62127.1,62185.0,62879.5,63314.1,62583.9,62699.7,62514.7,63017.6,62090.8,62004.6,62241.5,61692.2,63182.1,64422.1,65268.1,66206.9,66238.9,66481.7,67064.2,67354.8,68232.1,67563.8,67782.8,67583.5,69563.1,70161.1,71097.4,70948.5,71475.2,72602.2,73283.0,74380.2,76802.5,77360.4,77916.6,78529.0,79670.9,80442.5,81760.4,82703.2,82527.4,77183.7,84833.9,86301.5,87707.7,87989.8,88326.0,91797.0,91619.1,92215.5,93057.1,94278.2,94653.7,94310.3,95618.6,96563.4,97098.4,99206.2,100588.5,101376.2,100438.2,101231.3,102211.0,102389.8,102534.0
 "16000","Idaho",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.971,81.092,82.275,82.058,83.299,84.125,82.375,83.311,83.681,84.084,84.762,86.470,86.628,88.472,88.523,86.705,85.079,83.130,83.940,83.909,85.181,85.261,86.213,86.809,85.808,85.966,85.713,86.402,85.132,85.013,85.338,84.585,86.628,88.328,89.488,90.775,90.819,91.152,91.950,92.349,93.552,92.636,92.936,92.662,95.377,96.197,97.480,97.276,97.998,99.543,100.477,101.981,105.302,106.067,106.830,107.670,109.235,110.293,112.100,113.393,113.152,105.825,116.314,118.326,120.254,120.641,121.102,125.861,125.617,126.435,127.589,129.263,129.778,129.307,131.101,132.396,133.130,136.020,137.915,138.995,137.709,138.796,140.140,140.385,140.582
 "16000","Idaho",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",47677.6,48528.7,49490.9,49523.4,50632.6,51294.4,50778.1,51691.1,52588.1,53154.2,53892.1,55215.1,55195.9,56570.4,56974.1,56073.8,55094.1,53896.3,54382.4,54658.7,55457.1,55525.4,56302.1,57060.3,56908.2,57341.5,57560.4,57862.6,57415.5,57717.2,58332.8,58269.4,60189.7,61276.4,62258.4,63126.0,63437.4,64308.0,64895.4,65366.1,65948.4,65802.6,66342.0,66166.5,67836.2,68958.1,69936.5,70009.8,71111.1,72404.9,73356.5,74868.0,77708.1,78753.4,79425.8,80402.2,82037.6,83402.3,85400.2,86877.3,87413.4,81345.0,90567.4,92901.3,95698.5,98089.6,100120.2,105628.0,108031.4,111362.4,113959.7,117085.5,118681.3,118982.5,121572.3,123116.2,124689.9,128085.9,130588.0,132709.0,132907.6,134501.3,136846.8,137955.4,139281.7
 "17000","Illinois",3,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",738931.8,739052.6,743557.6,743452.2,757875.8,758270.4,758160.5,764996.1,764332.9,768292.9,769950.8,775709.9,763659.5,767475.2,763586.2,741660.4,735610.7,737193.3,740394.1,749979.1,743781.0,751543.8,761689.1,764551.6,766319.1,772094.5,771408.7,779080.2,794426.3,793682.2,790563.2,784221.4,791917.4,790672.7,795175.4,803975.4,797714.2,810220.2,818332.3,819693.7,820333.5,824655.0,830015.9,826695.3,824188.0,825439.8,824048.3,831942.7,827244.7,831227.2,834913.4,837922.0,846640.6,848069.3,853891.4,857467.4,853067.6,856589.0,864431.7,857984.9,834580.6,765171.3,818866.7,824153.8,842827.5,856246.8,859363.3,870020.7,874314.8,869978.2,870443.4,876893.5,878097.9,881308.0,886972.2,893483.0,892827.6,898830.1,902056.1,902789.7,900323.4,910910.8,920508.0,922983.4,924143.5
 "17000","Illinois",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",88.726,88.740,89.281,89.269,91.000,91.048,91.035,91.855,91.776,92.251,92.450,93.142,91.695,92.153,91.686,89.053,88.327,88.517,88.901,90.052,89.308,90.240,91.458,91.802,92.014,92.708,92.625,93.546,95.389,95.300,94.925,94.164,95.088,94.938,95.479,96.536,95.784,97.286,98.260,98.423,98.500,99.019,99.662,99.264,98.963,99.113,98.946,99.894,99.330,99.808,100.251,100.612,101.659,101.830,102.529,102.959,102.430,102.853,103.795,103.021,100.211,91.876,98.324,98.959,101.201,102.812,103.186,104.466,104.982,104.461,104.517,105.291,105.436,105.821,106.501,107.283,107.204,107.925,108.313,108.401,108.105,109.376,110.528,110.825,110.965
 "17000","Illinois",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",581182.4,585222.2,593163.7,597046.3,614801.3,621192.7,625514.6,634763.6,640460.3,647068.7,651736.9,657963.6,648533.1,651757.1,654335.5,644083.4,641330.4,642030.6,645439.9,654572.0,649468.0,659863.7,670334.3,676050.1,680338.7,689764.6,694466.6,702652.0,722000.2,725889.1,728017.0,726005.6,735957.8,735827.0,743289.1,756489.6,752621.5,768905.4,781207.5,786432.6,792018.4,800797.3,809711.4,807840.8,806755.0,812144.2,812154.7,823192.4,821742.8,828155.0,836798.1,844611.3,859003.1,866772.2,875656.3,882665.3,883267.4,892600.5,905057.7,901481.8,883280.1,808661.0,871082.0,880208.2,909671.1,937974.4,956717.1,984533.1,1011609.4,1029466.2,1043757.1,1066110.8,1080979.6,1092576.0,1108648.0,1120972.7,1130355.0,1144609.0,1154540.1,1162920.2,1168766.6,1191814.7,1216429.8,1230973.3,1242429.3
 "18000","Indiana",3,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",303600.9,306000.2,307860.8,307916.5,310651.5,311600.5,312644.8,315205.4,315549.9,321548.8,324923.4,328624.6,328175.7,328587.2,322380.1,310394.0,297132.7,295513.1,298281.3,308229.0,314952.3,319915.0,324005.0,324054.8,321329.9,320842.8,320350.6,323607.8,324474.8,325818.3,324465.3,320746.6,332837.6,330668.9,334078.4,335244.6,337995.1,344604.3,347586.9,345124.8,341035.5,342015.8,340355.0,341414.4,343033.4,346480.7,350851.5,353391.1,354230.7,356327.6,357508.4,362076.4,367616.7,367646.0,369403.4,370385.6,366326.5,369152.5,372584.4,373965.5,367360.6,332439.2,367889.6,372164.9,378739.0,386053.2,387488.6,395210.1,392085.0,393731.9,394386.5,393722.5,394811.1,396839.3,402926.2,406901.6,409584.5,410042.0,413334.9,415052.1,417420.0,420585.4,425876.3,425872.9,428215.8
 "18000","Indiana",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",84.915,85.586,86.106,86.122,86.887,87.152,87.444,88.161,88.257,89.935,90.879,91.914,91.788,91.903,90.167,86.815,83.106,82.653,83.427,86.209,88.090,89.478,90.622,90.636,89.873,89.737,89.600,90.511,90.753,91.129,90.750,89.710,93.092,92.486,93.439,93.765,94.535,96.383,97.217,96.529,95.385,95.659,95.195,95.491,95.944,96.908,98.130,98.841,99.076,99.662,99.992,101.270,102.820,102.828,103.319,103.594,102.459,103.249,104.209,104.595,102.748,92.981,102.896,104.092,105.930,107.976,108.378,110.537,109.663,110.124,110.307,110.121,110.426,110.993,112.695,113.807,114.558,114.686,115.607,116.087,116.749,117.635,119.114,119.113,119.769
 "18000","Indiana",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",243299.2,246300.2,249468.1,250645.6,254915.4,257761.9,260326.4,263117.5,265688.6,272467.2,276071.5,279135.8,279527.8,279882.6,278823.2,272864.6,263180.2,260952.4,263535.3,272032.1,277457.6,283443.1,287988.8,289853.7,289209.8,290801.2,292955.2,296529.1,298864.5,302203.3,303275.5,300766.2,312452.7,309750.5,314014.7,317649.6,321089.6,329134.1,334162.0,333057.9,330761.5,333631.1,333572.3,334690.1,335729.8,340766.7,345149.8,349220.2,351889.3,354641.4,358380.7,365231.7,373480.9,376129.7,379052.5,380844.5,378363.3,382924.7,387655.0,390411.9,385329.3,347607.8,387165.1,393069.7,405234.0,420414.5,429408.6,446026.7,452650.2,465988.1,472861.3,479219.0,486485.4,490974.8,502249.7,507688.3,514222.9,515842.2,521420.9,526579.8,532944.9,539309.2,551815.6,556866.4,563864.6
 "19000","Iowa",4,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",153328.7,153673.2,154585.8,152919.4,154648.7,155912.3,154888.1,157368.7,160806.5,163468.8,163228.4,163848.5,163884.0,162965.8,159725.6,155301.0,153677.8,154934.8,157655.4,160680.7,159516.8,161600.6,162376.6,162878.2,162653.4,162882.9,163995.8,168705.0,170924.0,173101.8,171526.5,168142.7,170201.2,169442.4,171457.8,173175.2,174477.3,180717.6,183052.6,182992.3,184782.5,185117.8,186543.9,187512.6,186314.8,185548.4,188039.9,187016.4,188413.9,187162.1,185205.9,187718.2,190703.6,190538.9,189171.3,186566.6,187506.5,187347.5,189285.7,189745.9,187005.4,178248.3,190388.9,193404.0,200697.9,204098.6,202073.3,203012.7,203963.9,202659.2,203090.2,200976.9,198980.5,198720.5,202589.5,205148.6,205310.2,206865.9,206999.3,206580.3,205940.1,207795.3,210342.1,211291.5,211248.2
 "19000","Iowa",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.939,82.123,82.611,81.720,82.645,83.320,82.773,84.098,85.935,87.358,87.230,87.561,87.580,87.089,85.358,82.993,82.126,82.797,84.251,85.868,85.246,86.360,86.774,87.042,86.922,87.045,87.640,90.156,91.342,92.506,91.664,89.856,90.956,90.550,91.627,92.545,93.241,96.576,97.824,97.791,98.748,98.927,99.689,100.207,99.567,99.157,100.489,99.942,100.689,100.020,98.974,100.317,101.912,101.824,101.094,99.702,100.204,100.119,101.155,101.401,99.936,95.256,101.744,103.356,107.253,109.071,107.988,108.490,108.999,108.302,108.532,107.402,106.336,106.197,108.264,109.632,109.718,110.550,110.621,110.397,110.055,111.046,112.407,112.915,112.891
 "19000","Iowa",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",121862.9,122612.3,123971.1,123018.2,125476.4,127315.0,127600.5,130291.3,134654.5,137794.2,138408.2,139504.0,139365.5,138717.1,137593.7,135320.7,134352.8,135377.8,137663.7,140983.0,139707.3,142121.9,143286.0,144875.5,146032.2,147247.4,149511.8,153312.9,156559.1,159742.4,159826.6,158084.2,161695.0,160467.3,162807.2,164690.4,166587.4,174302.1,176754.6,177292.7,178992.3,180477.7,182789.4,183627.2,182279.0,182818.3,185373.1,184868.9,187327.4,186545.0,185498.3,189129.3,193425.6,194454.7,193358.2,191381.9,193155.4,194474.0,197911.3,199509.2,198806.0,188715.6,203117.9,207158.8,217238.2,225697.6,226778.2,230507.2,238072.5,243045.6,247017.8,248491.2,248479.2,249264.2,255794.3,259128.5,261881.5,264866.7,267073.7,269356.1,271062.7,273962.0,280071.2,283344.5,284351.1
 "20000","Kansas",4,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",129820.3,129763.8,130490.5,128278.3,135170.4,136100.7,135685.8,137586.3,142266.3,143418.0,143598.3,145063.8,147756.9,149440.6,148141.4,143721.2,141446.7,141029.1,141557.4,143576.8,140375.3,142749.9,145426.2,146928.9,145938.8,148460.3,148178.9,148769.2,154742.6,151906.5,147000.1,146659.1,148915.3,149939.0,150903.3,153054.0,149502.1,152967.0,156169.4,157801.9,155212.7,158379.2,159849.0,160969.4,161486.4,164308.5,166107.0,166672.9,166139.9,165908.1,166040.5,167005.8,167881.6,169081.3,170973.7,171250.9,167380.2,169793.4,170205.4,170870.0,172097.6,157918.6,168046.5,168422.8,165772.1,171005.0,171857.2,172970.4,177529.6,176046.2,178749.3,178779.3,180064.5,179250.3,180698.9,181056.4,179600.7,182342.6,181910.0,182545.3,181347.8,184321.1,187241.9,187665.3,188116.7
 "20000","Kansas",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.076,78.042,78.479,77.149,81.294,81.853,81.604,82.747,85.562,86.254,86.363,87.244,88.864,89.876,89.095,86.437,85.069,84.817,85.135,86.350,84.424,85.852,87.462,88.366,87.770,89.287,89.118,89.473,93.065,91.359,88.409,88.204,89.560,90.176,90.756,92.050,89.913,91.997,93.923,94.905,93.348,95.252,96.136,96.810,97.121,98.818,99.900,100.240,99.920,99.780,99.860,100.440,100.967,101.689,102.827,102.993,100.666,102.117,102.365,102.764,103.503,94.975,101.066,101.293,99.698,102.846,103.358,104.028,106.770,105.877,107.503,107.521,108.294,107.804,108.676,108.891,108.015,109.664,109.404,109.786,109.066,110.854,112.611,112.865,113.137
 "20000","Kansas",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",104540.4,105047.9,106433.6,105353.9,111820.8,113394.1,114021.8,116090.5,121349.1,123222.5,124078.6,125785.4,128396.5,130526.7,130525.9,127443.7,125563.0,125129.4,125595.7,127910.7,125193.7,127785.0,130747.0,133217.0,133666.3,137066.8,137935.8,138319.5,144809.2,143027.6,139423.1,139988.5,143074.8,143929.4,145304.1,147689.1,144848.2,149168.1,152626.1,154462.0,151676.8,155484.5,157338.8,158295.8,158375.7,161873.3,163619.1,164709.8,165162.6,165328.8,166309.5,168293.2,170232.9,172589.7,174926.2,175743.3,172578.6,175952.4,177174.2,178569.9,180788.7,164905.6,177078.5,178769.6,178543.8,188115.8,192478.1,196835.7,207083.2,210673.5,216411.8,219306.6,223271.2,222988.7,226329.2,226816.1,226482.4,230706.7,231176.5,233722.7,234125.3,238959.6,244987.0,247441.6,249158.9
 "21000","Kentucky",5,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",179118.2,181836.1,183252.4,183864.8,186066.1,187093.7,186245.3,185925.5,183605.0,185160.8,185752.1,188642.3,188247.3,190012.5,186208.6,181595.4,177910.9,175957.0,177301.7,181281.8,181622.3,186392.8,189641.8,189225.3,186945.8,187429.0,187850.6,191333.7,192420.8,193053.1,192283.0,190483.7,197648.8,196169.2,196708.6,196265.6,195110.8,197163.2,197632.9,197276.4,197771.6,199982.7,199912.0,200282.2,197986.3,200660.4,202736.4,202645.5,202092.8,203322.1,203725.3,205115.6,204572.2,206102.4,205975.3,207110.5,208912.4,210890.2,212681.2,214648.5,212216.7,192116.2,211019.1,211055.6,213932.3,214843.4,214959.0,218405.2,217336.9,220414.7,221571.5,223244.2,225103.6,225323.4,228316.0,229026.7,229287.3,230618.4,232056.0,231903.7,229972.5,232589.8,235495.1,234914.9,235965.9
 "21000","Kentucky",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",87.991,89.326,90.022,90.323,91.404,91.909,91.492,91.335,90.195,90.960,91.250,92.670,92.476,93.343,91.474,89.208,87.398,86.438,87.099,89.054,89.221,91.565,93.161,92.956,91.836,92.074,92.281,93.992,94.526,94.837,94.458,93.574,97.094,96.367,96.632,96.415,95.847,96.856,97.086,96.911,97.155,98.241,98.206,98.388,97.260,98.574,99.593,99.549,99.277,99.881,100.079,100.762,100.495,101.247,101.185,101.742,102.627,103.599,104.479,105.445,104.251,94.376,103.662,103.680,105.093,105.541,105.598,107.291,106.766,108.278,108.846,109.668,110.581,110.689,112.159,112.508,112.636,113.290,113.997,113.922,112.973,114.259,115.686,115.401,115.917
 "21000","Kentucky",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",140953.0,143924.8,146470.0,148311.8,151049.9,153180.2,153795.4,154013.8,153746.8,156257.0,157397.5,160198.6,160123.9,162657.2,161467.8,158551.9,156323.6,155101.5,157067.8,161267.4,161731.0,166156.4,169180.2,169557.8,168423.5,170085.9,171477.6,174965.6,177193.0,178759.2,179251.7,178278.4,185311.0,183772.1,184976.0,185623.4,185081.1,188224.5,189774.8,190225.2,191341.5,194999.7,195814.9,196328.6,193801.4,197588.4,199821.4,200568.2,200963.8,202549.8,204045.8,206696.4,207486.9,210525.7,211045.9,212978.1,215996.0,219250.6,222144.0,225324.4,224189.3,202343.0,224104.2,225158.0,231060.0,236055.5,239977.1,247682.2,251546.6,261186.3,265948.8,271664.8,277741.3,280053.4,286651.8,288624.2,291148.0,294281.0,297238.9,298833.3,298993.7,304353.0,311071.5,313171.5,317200.4
